const,csp,flexdemand,week 1,week 2,week 3,week 4,week 5,week 6,week 7,week 8,week 9,week 10,week 11,week 12,week 13,week 14,week 15,week 16,week 17,week 18,week 19,week 20,week 21,week 22,week 23,week 24,week 25,week 26,week 27,week 28,week 29,week 30,week 31,week 32,week 33,week 34,week 35,week 36,week 37,week 38,week 39,week 40,week 41,week 42,week 43,week 44,week 45,week 46,week 47,week 48,week 49,week 50,week 51,week 52
1,0.826666667,0.3,2.138710869,2.051560084,2.159882376,1.852922877,1.81417482,2.080746392,1.954001598,1.801463517,1.742745679,1.754897746,1.761329338,1.724354867,1.606971643,1.694631167,1.497992266,1.553376202,1.51898797,1.304040055,1.329109629,1.203269442,1.194531636,1.194432029,1.260912139,1.26314362,1.244237546,1.202212354,1.217930696,1.179259542,1.137530588,1.132018529,1.153945315,1.182724198,1.214431355,1.269990879,1.265020242,1.205132608,1.274879146,1.312093722,1.436870819,1.470277995,1.520721609,1.49945456,1.492930374,1.628648358,1.623268482,1.676504417,1.909447556,1.775360916,1.858190079,1.915426846,1.844724218,1.710821044
1,0.822222222,0.28,2.018476205,1.936224888,2.038457487,1.748754724,1.712185016,1.963770392,1.844150973,1.700188321,1.644771499,1.656240397,1.662310416,1.627414587,1.516630447,1.599361903,1.413777703,1.466048049,1.433593064,1.230729153,1.254389358,1.135623691,1.127377109,1.127283102,1.190025813,1.192131845,1.174288638,1.13462603,1.149460714,1.112963586,1.073580562,1.068378382,1.089072481,1.116233465,1.1461581,1.198594163,1.193902967,1.137382112,1.20320762,1.238330056,1.356092399,1.38762148,1.435229241,1.41515779,1.409000382,1.537088534,1.532011105,1.582254207,1.802101683,1.675553164,1.753725813,1.807744827,1.74101698,1.614641613
1,0.817777778,0.26,1.895205254,1.81797713,1.913966252,1.641956011,1.607619663,1.843840395,1.731526288,1.596355621,1.544323176,1.555091654,1.560790969,1.528026273,1.424007863,1.501686802,1.327436469,1.376514597,1.346041681,1.15556693,1.177782176,1.066269681,1.058526728,1.058438462,1.117349396,1.119326809,1.10257331,1.065332949,1.079261659,1.044993458,1.008015606,1.00313113,1.022561413,1.048063641,1.07616074,1.125394465,1.120989766,1.067920713,1.129726172,1.162703636,1.273274081,1.302877641,1.347577934,1.328732272,1.322950905,1.443216549,1.438449204,1.485623896,1.692045002,1.573224965,1.646623509,1.697343512,1.634690821,1.516033361
1,0.813333333,0.24,1.768942857,1.696859826,1.786453959,1.532565589,1.500516797,1.721000028,1.616168514,1.490003188,1.44143725,1.45148831,1.456807925,1.42622608,1.329137585,1.401641397,1.238999972,1.284808417,1.256365667,1.078580728,1.09931595,0.995232642,0.98800554,0.987923155,1.042909323,1.044754998,1.02911765,0.994358317,1.007359069,0.975373884,0.940859571,0.936300508,0.954436307,0.978239525,1.004464739,1.050418414,1.046307165,0.996773679,1.054461534,1.085241973,1.188445992,1.216077303,1.257799572,1.240209446,1.234813246,1.34706655,1.342616816,1.386648634,1.57931755,1.468413543,1.536922128,1.584263063,1.52578442,1.415032159
1,0.808888889,0.22,1.639735117,1.572917201,1.655967168,1.4206234,1.390915527,1.595294145,1.498119771,1.381169857,1.336151289,1.345468196,1.350399254,1.322051178,1.232054255,1.299262218,1.148500505,1.190962993,1.164597768,0.999798658,1.019019331,0.922538512,0.915839295,0.915762927,0.966732777,0.968443638,0.953948479,0.921728049,0.933779196,0.904130284,0.872136977,0.867910919,0.884722037,0.906786612,0.931096275,0.973693386,0.969882432,0.923966988,0.977441187,1.00597335,1.101639105,1.12725216,1.165926938,1.149621636,1.144619586,1.248673646,1.244548931,1.285364562,1.463960488,1.36115717,1.424661728,1.468544769,1.414337543,1.311674887
1,0.804444444,0.2,1.507626144,1.446191564,1.522550423,1.306167658,1.278853267,1.46676566,1.377420359,1.269892779,1.228501234,1.237067503,1.241601279,1.21553713,1.132791013,1.194584215,1.05596896,1.095010361,1.070769311,0.919247614,0.93691973,0.848212106,0.842052627,0.841982412,0.88884576,0.890418783,0.877091459,0.847466941,0.858547159,0.831286979,0.801871286,0.79798571,0.813442402,0.833729294,0.856080394,0.895245572,0.891741656,0.849525494,0.898691423,0.924924828,1.012883055,1.036432536,1.071991393,1.056999764,1.052400717,1.148071425,1.144279027,1.181806254,1.346013196,1.25149246,1.309880629,1.350228134,1.300388236,1.205996829
1,0.8,0.18,1.372653671,1.316719113,1.386241832,1.189231055,1.164362026,1.335451282,1.254104752,1.156203739,1.118517833,1.126317194,1.130445077,1.10671436,1.031376212,1.087637286,0.961431767,0.99697793,0.974907095,0.836950604,0.853040597,0.772274655,0.766666612,0.766602683,0.809270521,0.810702716,0.798568541,0.771596202,0.781684447,0.756864775,0.730082565,0.726544851,0.74061776,0.759088438,0.779438522,0.81509738,0.811907158,0.77347046,0.818234736,0.842119556,0.922203193,0.943644372,0.976019769,0.962370288,0.958182977,1.045288623,1.041835745,1.076003291,1.225509362,1.139450735,1.192611617,1.229346952,1.183969045,1.098028169
1,0.72,0.16,1.234842957,1.184524077,1.247066903,1.069835475,1.047463229,1.201375587,1.128196028,1.040124012,1.006221669,1.013237996,1.01695145,0.995603233,0.927828831,0.978441445,0.864906619,0.896884043,0.877029061,0.752923027,0.767397629,0.694740369,0.689695359,0.689637848,0.72802195,0.729310357,0.71839442,0.69413003,0.703205443,0.680877599,0.656784251,0.653601714,0.66626174,0.682878013,0.701185003,0.733263808,0.730393875,0.695816118,0.736086182,0.757573031,0.829616487,0.84890503,0.878030025,0.865750915,0.861983998,0.940344473,0.937238255,0.967975472,1.102471538,1.025052965,1.072876638,1.105923844,1.065101756,0.987789112
1,0.64,0.14,1.094197874,1.049610171,1.105029548,0.947984273,0.928160162,1.064542342,0.999697726,0.921656861,0.891615898,0.897833085,0.901123588,0.882206871,0.82215178,0.866999762,0.766396228,0.794731515,0.777137958,0.667167247,0.679993233,0.615611427,0.611141029,0.611090068,0.645102331,0.646243992,0.636571349,0.615070604,0.623112354,0.603327587,0.581978402,0.579158347,0.590376433,0.605100159,0.621322036,0.649747157,0.647204101,0.616564652,0.65224807,0.671287629,0.735125541,0.752217174,0.778024915,0.76714436,0.763806485,0.833241926,0.830489497,0.857725833,0.976903182,0.908302363,0.950679056,0.97996228,0.943789711,0.875282756
1,0.56,0.12,0.950687124,0.911947371,0.960098158,0.823650332,0.806426274,0.924921097,0.868581249,0.800775921,0.774675014,0.780076779,0.782935712,0.766500039,0.71432154,0.753287435,0.66587867,0.690497611,0.675211557,0.579664178,0.590807957,0.534870219,0.530986141,0.530941864,0.560493211,0.561485136,0.553081119,0.534400329,0.541387353,0.52419748,0.505648371,0.503198184,0.512944949,0.525737568,0.539831847,0.564528839,0.562319321,0.535698423,0.566701742,0.583244146,0.638709325,0.653559286,0.675982184,0.666528681,0.663628588,0.723957146,0.721565715,0.745229839,0.848776349,0.789172947,0.825991677,0.851434227,0.820005912,0.760484064
1,0.48,0.1,0.804221303,0.771449917,0.812182443,0.696756195,0.682185729,0.78242487,0.734764915,0.677405887,0.655326167,0.659895719,0.662314196,0.648410654,0.604270937,0.637233625,0.563291327,0.584117397,0.57118636,0.490359308,0.499786241,0.452466446,0.449180761,0.449143306,0.47414188,0.474980986,0.467871718,0.452068948,0.45797953,0.443437982,0.427746607,0.425673903,0.433919051,0.4447408,0.45666367,0.477555766,0.475686653,0.453167054,0.479393906,0.493387735,0.540307776,0.552869905,0.571838262,0.563841195,0.561387899,0.612422052,0.610399052,0.630417407,0.718011219,0.667590503,0.698736825,0.720259617,0.693673246,0.643321518
1,0.4,0.08,0.654611107,0.627936219,0.661091227,0.567137854,0.555277948,0.636869489,0.598075769,0.551387306,0.533415101,0.537134574,0.539103139,0.527786089,0.491857733,0.518688335,0.458501606,0.475453379,0.464927917,0.399137213,0.406810443,0.368293603,0.365619158,0.36558867,0.385936731,0.386619737,0.380833015,0.367970052,0.372781082,0.360944715,0.348172423,0.346485307,0.353196601,0.362005167,0.371710012,0.388715529,0.387194129,0.368863876,0.390211717,0.401602258,0.439793711,0.450018893,0.465458545,0.458949181,0.456952275,0.498492487,0.496845828,0.513140146,0.584438782,0.543397889,0.568750026,0.586268908,0.56462843,0.523643691
1,0.32,0.06,0.501481197,0.481046233,0.506445455,0.434470126,0.425384549,0.487889788,0.458170889,0.422404025,0.408635968,0.411485364,0.412993432,0.404323723,0.376799908,0.397354161,0.351246613,0.364232942,0.35616965,0.305769036,0.311647306,0.282140518,0.280091692,0.280068337,0.295656477,0.296179711,0.291746648,0.281892654,0.285578263,0.276510719,0.266726186,0.265433728,0.270575082,0.277323105,0.284757744,0.297785245,0.296619738,0.28257739,0.298931437,0.307657446,0.336914963,0.344748219,0.35657615,0.35158949,0.35005971,0.381882627,0.380621163,0.393103832,0.447723934,0.416283532,0.43570517,0.449125948,0.432547719,0.401150335
1,0.24,0.04,0.344057476,0.330037405,0.347463367,0.298082353,0.291848897,0.334732648,0.314343031,0.289804012,0.280357989,0.282312909,0.283347569,0.277399433,0.258515825,0.272617739,0.240984157,0.24989385,0.244361766,0.209782787,0.213815765,0.193571674,0.19216601,0.192149986,0.202844737,0.203203718,0.200162271,0.193401618,0.195930251,0.189709167,0.18299617,0.182109437,0.185636831,0.190266531,0.195367307,0.204305247,0.203505613,0.193871404,0.205091629,0.211078391,0.231151462,0.236525722,0.244640659,0.241219398,0.240169843,0.262002989,0.261137521,0.269701662,0.307175559,0.285604849,0.298929695,0.308137456,0.296763423,0.275222227
1,0.16,0.02,0.180445932,0.173092902,0.182232201,0.156333612,0.153064385,0.17555539,0.16486176,0.151991916,0.147037812,0.148063098,0.148605741,0.145486154,0.135582373,0.142978326,0.126387635,0.131060453,0.128159071,0.110023624,0.112138778,0.101521471,0.10078425,0.100775846,0.106384863,0.106573136,0.104978005,0.101432283,0.102758461,0.099495723,0.095974995,0.095509935,0.097359927,0.099788041,0.102463216,0.107150849,0.106731469,0.101678669,0.107563279,0.110703123,0.121230736,0.124049344,0.12830534,0.126511011,0.125960556,0.137411266,0.136957359,0.141448947,0.161102675,0.149789604,0.156778013,0.161607156,0.15564188,0.144344287
1,0.08,0,3.69E-10,3.71E-10,3.68E-10,3.78E-10,3.79E-10,3.70E-10,3.74E-10,3.79E-10,3.81E-10,3.81E-10,3.80E-10,3.82E-10,3.85E-10,3.83E-10,3.89E-10,3.87E-10,3.88E-10,3.95E-10,3.94E-10,3.98E-10,3.98E-10,3.98E-10,3.96E-10,3.96E-10,3.97E-10,3.98E-10,3.98E-10,3.99E-10,4.00E-10,4.00E-10,4.00E-10,3.99E-10,3.98E-10,3.96E-10,3.96E-10,3.98E-10,3.96E-10,3.95E-10,3.91E-10,3.90E-10,3.88E-10,3.89E-10,3.89E-10,3.85E-10,3.85E-10,3.83E-10,3.76E-10,3.80E-10,3.77E-10,3.76E-10,3.78E-10,3.82E-10
1,0,-0.02,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001
